n,Ent
100.0,4.638886615688829
200.0,4.618573466817467
300.0,4.614264923747516
400.0,4.613044349698574
500.0,4.613514385381703
600.0,4.610299786921502
700.0,4.61172274240401
800.0,4.609344143998829
900.0,4.60958423485156
1e3,4.609745838682359
1100.0,4.608597904522664
1200.0,4.607733970570773
1300.0,4.60796165197082
1400.0,4.607985772699698
1500.0,4.606900286267447
1600.0,4.606368739322329
1700.0,4.606904961441079
1800.0,4.606729338492748
1900.0,4.606698318593531
2e3,4.606777979104871
2100.0,4.606537943217823
2200.0,4.607076459472818
2300.0,4.605921951983873
2400.0,4.606224288585949
2500.0,4.60590686089862
2600.0,4.606167124597941
2700.0,4.607120746648413
2800.0,4.6060623166022046
2900.0,4.60662338013588
3e3,4.606765026143507
3100.0,4.60632016860442
3200.0,4.605738564009917
3300.0,4.605955238045369
3400.0,4.6063721773018145
3500.0,4.60655011025932
3600.0,4.606235584183186
3700.0,4.606263107750309
3800.0,4.605572571865883
3900.0,4.606830849529028
4e3,4.605805589136909
4100.0,4.606314409328726
4200.0,4.606127960059263
4300.0,4.605395062652281
4400.0,4.60607736591586
4500.0,4.605693691325065
4600.0,4.606275969239252
4700.0,4.605826484656599
4800.0,4.605672312039898
4900.0,4.605399976015856
5e3,4.6058444211374
5100.0,4.60569397465697
5200.0,4.606207364884343
5300.0,4.606063547850357
5400.0,4.6057520827464025
5500.0,4.606080986464243
5600.0,4.606076555130089
5700.0,4.605423689127419
5800.0,4.60567143958627
5900.0,4.6059213313663125
6e3,4.605507212341721
6100.0,4.606051622717797
6200.0,4.605903094638985
6300.0,4.605727528030857
6400.0,4.605652429601089
6500.0,4.605617862008102
6600.0,4.605634500843331
6700.0,4.60540053932709
6800.0,4.605523932585373
6900.0,4.605599497110518
7e3,4.6058156961080945
7100.0,4.605349135456565
7200.0,4.6055846891348535
7300.0,4.605503043965131
7400.0,4.605797417114755
7500.0,4.605610266727985
7600.0,4.605556704233466
7700.0,4.605354334547847
7800.0,4.605743933928355
7900.0,4.6055941498947215
8e3,4.605579508970451
8100.0,4.6058154895805385
8200.0,4.6056134189694715
8300.0,4.605368453013913
8400.0,4.6060046871144085
8500.0,4.605510546410601
8600.0,4.605470934213854
8700.0,4.606085991372125
8800.0,4.605527624256645
8900.0,4.6055028359058845
9e3,4.605543786439751
9100.0,4.605200904647466
9200.0,4.605438354090128
9300.0,4.6057286401116535
9400.0,4.605674200884256
9500.0,4.605342158381528
9600.0,4.605501356731859
9700.0,4.605634847916717
9800.0,4.605448336364959
9900.0,4.605641420490054
1e4,4.605473714537809
10100.0,4.605432916317269
10200.0,4.605296740475319
10300.0,4.605507913428806
10400.0,4.605328388558553
10500.0,4.605539743579139
10600.0,4.6054754337412485
10700.0,4.604972528461114
10800.0,4.605306401015992
10900.0,4.605530945315338
11e3,4.605459522550016
11100.0,4.6054309608531785
11200.0,4.605421654828184
11300.0,4.605460997169572
11400.0,4.605187611747854
11500.0,4.605521717097313
11600.0,4.605204105945847
11700.0,4.605348557828836
11800.0,4.605578051822845
11900.0,4.605253468336474
12e3,4.605143457833651
12100.0,4.605462049131178
12200.0,4.605201365449628
12300.0,4.605196634740936
12400.0,4.605778379354702
12500.0,4.6053427225987145
12600.0,4.6055971495679
12700.0,4.605462736138684
12800.0,4.6055416797828315
12900.0,4.605232445848394
13e3,4.6054201617635195
13100.0,4.605467931930653
13200.0,4.605698481954735
13300.0,4.605459742863917
13400.0,4.605581903438475
13500.0,4.605478308856022
13600.0,4.605396508815891
13700.0,4.605529286413632
13800.0,4.60575688591635
