n,Ent
100.0,4.619990685903927
200.0,4.614560877855486
300.0,4.609756917918872
400.0,4.61146757017193
500.0,4.608540010845397
600.0,4.608043917685029
700.0,4.6089430806692455
800.0,4.608987031889318
900.0,4.606617179205064
1e3,4.606309661021086
1100.0,4.607643962538675
1200.0,4.606923601767103
1300.0,4.606820488725886
1400.0,4.605839495757945
1500.0,4.606944538633257
1600.0,4.605898915834537
1700.0,4.606204251558262
1800.0,4.606460496885716
1900.0,4.6055561259979605
2e3,4.606432341492796
2100.0,4.606761799020867
2200.0,4.606393450305973
2300.0,4.60616825281517
2400.0,4.6055871834024655
2500.0,4.605582083365358
2600.0,4.60467118595201
2700.0,4.605648401818688
2800.0,4.605733026878079
2900.0,4.6062067116809615
3e3,4.606086882759946
3100.0,4.6056048185573495
3200.0,4.606069588200016
3300.0,4.605505002470645
3400.0,4.606290208428253
3500.0,4.605896530155447
3600.0,4.606195952972663
3700.0,4.605759855984511
3800.0,4.605529657971187
3900.0,4.605638820641922
4e3,4.60582447911465
4100.0,4.606017505795582
4200.0,4.605595095830954
4300.0,4.605585941304604
4400.0,4.605518064703794
4500.0,4.6060497296605165
4600.0,4.60555772258361
4700.0,4.6049090904613035
4800.0,4.605762986057142
4900.0,4.605192958008943
5e3,4.60530244818376
5100.0,4.606343895651534
5200.0,4.605089265924755
5300.0,4.606024267537281
5400.0,4.605677536625581
5500.0,4.605387092975722
5600.0,4.605681279884274
5700.0,4.605332118254563
5800.0,4.605574211038084
5900.0,4.604817882277844
6e3,4.605556407058671
6100.0,4.605328107561915
6200.0,4.6055309848672525
6300.0,4.605649947295968
6400.0,4.6054746719899
6500.0,4.605661935796998
6600.0,4.6054629194225924
6700.0,4.605372614061709
6800.0,4.604863019580675
6900.0,4.605605592821027
7e3,4.6055098018460345
7100.0,4.6056106813138085
7200.0,4.604902937035368
7300.0,4.605486943207502
7400.0,4.60551597124793
7500.0,4.605662172370634
7600.0,4.605708732598584
7700.0,4.605333528520433
7800.0,4.605074091437516
7900.0,4.605260367187511
8e3,4.605832123199893
8100.0,4.604976734082243
8200.0,4.605170405432327
8300.0,4.605582325243974
8400.0,4.605176748325317
8500.0,4.605653259098876
8600.0,4.604800787122853
8700.0,4.605342510901163
8800.0,4.604911005065289
8900.0,4.6050705541176225
9e3,4.605681998781657
9100.0,4.605789465092232
9200.0,4.605656183740865
9300.0,4.605587875437692
9400.0,4.605626202089326
9500.0,4.605696252848398
9600.0,4.605527352219341
9700.0,4.605532618303232
9800.0,4.605566351982424
9900.0,4.605240259783097
1e4,4.605628396627259
10100.0,4.605239336478362
10200.0,4.60481884078739
10300.0,4.605646156136154
10400.0,4.605410943786958
10500.0,4.605594141927604
10600.0,4.6056294558021555
10700.0,4.605800554654657
10800.0,4.605290347097441
10900.0,4.605754858484935
11e3,4.605710317228465
11100.0,4.605595863826506
11200.0,4.605369223509921
11300.0,4.605233024253046
11400.0,4.605488880440758
11500.0,4.605224010593107
11600.0,4.605546404128558
11700.0,4.605468695642658
11800.0,4.605140596136203
11900.0,4.605323531099051
12e3,4.605160801470229
12100.0,4.605024146570312
12200.0,4.605260520353848
12300.0,4.604992129954411
12400.0,4.605287673999894
12500.0,4.605514758502772
12600.0,4.6052046073174155
12700.0,4.605402546860651
12800.0,4.605362682587232
12900.0,4.605391076420588
13e3,4.605300348042713
13100.0,4.6053658438906995
13200.0,4.605440521214097
13300.0,4.605240249204839
13400.0,4.605178010685601
13500.0,4.605342756661336
13600.0,4.605118719464783
13700.0,4.605451680070175
13800.0,4.605187508259524
13900.0,4.605233705366858
14e3,4.605381973764889
14100.0,4.604928665233445
14200.0,4.605498807315404
14300.0,4.604977825569416
14400.0,4.60526339571521
14500.0,4.6051268847156885
14600.0,4.605130492439994
14700.0,4.605587096893418
14800.0,4.60525095524667
14900.0,4.605408152235124
15e3,4.605112469934177
15100.0,4.60529249539253
15200.0,4.605270968844313
15300.0,4.605340396406652
15400.0,4.605239733909637
15500.0,4.605076180731169
15600.0,4.605225461188519
15700.0,4.6048788808802525
15800.0,4.605034237279902
15900.0,4.605248990277583
