n,Ent
100.0,4.62038694363287
200.0,4.612722289935481
300.0,4.612007768579759
400.0,4.606696329607909
500.0,4.607088779178755
600.0,4.607362069619412
700.0,4.605874995977925
800.0,4.607199908302573
900.0,4.607349231017217
1e3,4.606906950396918
1100.0,4.60628885120576
1200.0,4.607465350325124
1300.0,4.606668413106713
1400.0,4.606179313591746
1500.0,4.607397687286367
1600.0,4.605604395228442
1700.0,4.606442862456819
1800.0,4.60513556180929
1900.0,4.60595951812768
2e3,4.6053354813739835
2100.0,4.606016122793733
2200.0,4.606526953806622
2300.0,4.605991662895097
2400.0,4.605866004990287
2500.0,4.605352570001499
2600.0,4.605927206385574
2700.0,4.605619188817558
2800.0,4.605948415177394
2900.0,4.605607642751999
3e3,4.605774288002208
3100.0,4.604794542744112
3200.0,4.605793694495318
3300.0,4.6060711089238575
3400.0,4.605447840320404
3500.0,4.605594496932241
3600.0,4.605596495852492
3700.0,4.605066496831193
3800.0,4.605393062956431
3900.0,4.605468043899708
4e3,4.60549280012858
4100.0,4.6058480202178
4200.0,4.605141266518799
4300.0,4.605218473898559
4400.0,4.605343309515445
4500.0,4.6051529975538354
4600.0,4.605368554286257
4700.0,4.60552937870643
4800.0,4.605760602506017
4900.0,4.606030819645274
5e3,4.605052306501899
5100.0,4.605873622074316
5200.0,4.605400607713502
5300.0,4.605118962263266
5400.0,4.60479346153528
5500.0,4.604929333858703
5600.0,4.605567628427768
5700.0,4.60526263380033
5800.0,4.605441811908841
5900.0,4.605396611288863
6e3,4.60542104829913
6100.0,4.605530160252764
6200.0,4.605672679250098
6300.0,4.605276881810016
6400.0,4.605472999274792
6500.0,4.605526683007889
6600.0,4.605682377712686
6700.0,4.605166504608352
6800.0,4.605204606666215
6900.0,4.605791447752237
7e3,4.6061116122924215
7100.0,4.605782770874272
7200.0,4.605624889571725
7300.0,4.605819589224387
7400.0,4.605348529291975
7500.0,4.605197389889721
7600.0,4.605641259916483
7700.0,4.60552592144589
7800.0,4.6055766786015555
7900.0,4.605179154214248
8e3,4.605318130006164
8100.0,4.605101062818938
8200.0,4.60523878695005
8300.0,4.605262379864982
8400.0,4.605497791772146
8500.0,4.60551844389693
