n,Ent
100.0,4.627004108630723
200.0,4.614995165471804
300.0,4.61395167516129
400.0,4.611462156702942
500.0,4.610424608464462
600.0,4.610281250434403
700.0,4.608183803620985
800.0,4.60645868976307
900.0,4.608699073359538
1e3,4.608705463571461
1100.0,4.607841737215033
1200.0,4.6078989305649705
1300.0,4.607678941401971
1400.0,4.606122505415196
1500.0,4.606586652559215
1600.0,4.606397168510783
1700.0,4.606471503870458
1800.0,4.6066097003567155
1900.0,4.607176515321099
2e3,4.606045519425524
2100.0,4.606061372438854
2200.0,4.606418092091119
2300.0,4.6057053872966245
2400.0,4.606432130842878
2500.0,4.606306584264344
2600.0,4.6061509464484525
2700.0,4.606104404922471
2800.0,4.606038451935928
2900.0,4.606373331020502
3e3,4.60556509321347
3100.0,4.6058153019614245
3200.0,4.606077447674756
3300.0,4.6051858912586425
3400.0,4.606563576492103
3500.0,4.605272461415866
3600.0,4.605450106587656
3700.0,4.605923662187482
3800.0,4.6054518038382595
3900.0,4.606449908286796
4e3,4.605887578140134
4100.0,4.605410598343331
4200.0,4.605739829166508
4300.0,4.605684145667211
4400.0,4.606208344121934
4500.0,4.605299963669783
4600.0,4.605594593151584
4700.0,4.606101124850947
4800.0,4.6055307930690645
4900.0,4.605338396119034
5e3,4.605722029771162
5100.0,4.606158258302849
5200.0,4.60549682518471
5300.0,4.605777225473519
5400.0,4.605083703273662
5500.0,4.605382432149027
5600.0,4.605385238302638
5700.0,4.605992098734425
5800.0,4.6056210024575925
5900.0,4.605671217786463
6e3,4.605156028427418
6100.0,4.605245319521913
6200.0,4.606218588152223
6300.0,4.605125709927753
6400.0,4.605229254827364
6500.0,4.605630226525669
6600.0,4.605239921784083
6700.0,4.6055201294207775
6800.0,4.605674642607107
6900.0,4.605644319547373
7e3,4.605612413427763
7100.0,4.605587196271756
7200.0,4.605232047737492
7300.0,4.605578539683633
7400.0,4.605334541066526
7500.0,4.6051472634987665
7600.0,4.605239624389703
7700.0,4.60547627468143
7800.0,4.605130460027092
7900.0,4.605753592988865
8e3,4.605568162358845
8100.0,4.6053933180938
8200.0,4.605190803865752
8300.0,4.605849047834646
8400.0,4.605095526321193
8500.0,4.605540512252164
8600.0,4.605438260327949
8700.0,4.605729201418286
8800.0,4.605276899092239
8900.0,4.6054614264562455
9e3,4.605519406789065
9100.0,4.605557108690559
9200.0,4.6050552428338785
9300.0,4.605359321981561
9400.0,4.605325998938402
9500.0,4.605204302888384
9600.0,4.605571166576456
9700.0,4.605139059650831
9800.0,4.605168636889133
9900.0,4.605278030863446
1e4,4.605616078746965
10100.0,4.605419453352245
10200.0,4.605278046773038
10300.0,4.605281396380068
10400.0,4.605335807981959
10500.0,4.605230710096037
10600.0,4.604973280572559
10700.0,4.605306284085426
10800.0,4.605146366703085
10900.0,4.605048309127928
11e3,4.605531132716067
11100.0,4.60586998885514
11200.0,4.605455137506575
11300.0,4.605729579075501
11400.0,4.605067364828452
11500.0,4.6053350852675345
11600.0,4.605390235820669
11700.0,4.6055636535056195
11800.0,4.605288415628241
11900.0,4.60555996933626
12e3,4.605195355085065
12100.0,4.605386198275244
12200.0,4.605269886089523
12300.0,4.60542152614236
12400.0,4.605236311014565
12500.0,4.605229757905054
12600.0,4.605118900363798
12700.0,4.605028304940345
12800.0,4.60503081890609
12900.0,4.605471807509321
13e3,4.605392087543768
13100.0,4.605388827671146
13200.0,4.605594874748686
13300.0,4.605564206999804
13400.0,4.605253889061359
13500.0,4.605499031944381
13600.0,4.605125333075189
13700.0,4.605444227245385
13800.0,4.60522963773124
13900.0,4.605224078373305
14e3,4.605134298751986
14100.0,4.605354508294576
14200.0,4.605429502383871
14300.0,4.605620259951555
14400.0,4.6052607895992015
14500.0,4.605336245861622
14600.0,4.605473565282224
14700.0,4.605103898383082
14800.0,4.605166347612465
14900.0,4.605219307878535
15e3,4.605019616599667
15100.0,4.605273587889713
15200.0,4.60517975834076
15300.0,4.605531390652918
15400.0,4.605517072759372
15500.0,4.604961674148581
15600.0,4.605377117164793
15700.0,4.605309481582936
15800.0,4.605369959959586
15900.0,4.605681460661108
16e3,4.605269102485262
16100.0,4.605266527342725
16200.0,4.605489966434235
16300.0,4.605184124138707
16400.0,4.605253913560699
16500.0,4.6052891923753325
16600.0,4.605356915146357
16700.0,4.604989916946352
16800.0,4.605376582987901
16900.0,4.605314042172937
17e3,4.605106540974643
17100.0,4.6052258481431005
17200.0,4.605635551003366
17300.0,4.604738711683444
17400.0,4.605201629402266
17500.0,4.605230242873931
17600.0,4.605370158090341
17700.0,4.605377808143666
17800.0,4.605614422733748
17900.0,4.6054495926541295
18e3,4.605255872136451
18100.0,4.605184047041369
18200.0,4.60501546605641
18300.0,4.605398637620356
18400.0,4.6055124137212236
18500.0,4.605566203210484
18600.0,4.605524805579457
18700.0,4.605184347197787
18800.0,4.6051629461637145
18900.0,4.605072513418162
19e3,4.6052633902209505
19100.0,4.605378641771723
19200.0,4.605146918502005
19300.0,4.60527586310111
19400.0,4.605211783893534
19500.0,4.605373272486166
19600.0,4.605335837575734
19700.0,4.605375495815689
19800.0,4.6053870682561
19900.0,4.605300454304391
2e4,4.6054090769737
20100.0,4.605356875590978
20200.0,4.605337812825098
20300.0,4.605166978917873
20400.0,4.605017594434839
20500.0,4.605259578059241
20600.0,4.605123121315955
20700.0,4.60519457600806
20800.0,4.605417698937208
20900.0,4.6051603850502785
21e3,4.605273338745907
21100.0,4.605440662547191
21200.0,4.605310523365847
21300.0,4.605435444175064
21400.0,4.605070481859719
21500.0,4.6055256425521085
21600.0,4.605424306597131
21700.0,4.605366626915508
21800.0,4.605313227475655
21900.0,4.605468484094528
22e3,4.605182007245206
22100.0,4.6054974631772705
22200.0,4.605587304115112
22300.0,4.605374090278146
22400.0,4.605315762721158
22500.0,4.605260804422166
22600.0,4.605208946258127
22700.0,4.604968165252072
22800.0,4.605120763851118
22900.0,4.605142448913597
23e3,4.605084133817464
23100.0,4.604897998054727
23200.0,4.6052641519145014
23300.0,4.605214253318888
23400.0,4.605035007576371
23500.0,4.605345586722088
23600.0,4.605507010955803
23700.0,4.605375578256683
23800.0,4.605325853736132
23900.0,4.605138505919039
24e3,4.605428599578903
24100.0,4.605337517071169
24200.0,4.604985788992037
24300.0,4.605262645347884
24400.0,4.6050098550299765
24500.0,4.605319640095339
24600.0,4.6051612134875946
24700.0,4.605157128669194
24800.0,4.605216295040313
24900.0,4.605513873267937
25e3,4.605462027308809
25100.0,4.605175317544115
25200.0,4.605231743997962
25300.0,4.605220462413445
25400.0,4.605117610296725
25500.0,4.605090616683291
25600.0,4.605197983935019
25700.0,4.605321685599423
25800.0,4.605273833458446
25900.0,4.605170746795545
26e3,4.605267542627706
26100.0,4.605245351758716
26200.0,4.605322417730967
26300.0,4.605233019811631
26400.0,4.605230791235542
26500.0,4.605085108443993
26600.0,4.605102825874759
26700.0,4.605219874887476
26800.0,4.605216391360153
26900.0,4.605297270362806
27e3,4.6053804894754515
27100.0,4.605319563973281
27200.0,4.605450640701789
27300.0,4.605416633274381
27400.0,4.605222021664038
27500.0,4.605278284868829
27600.0,4.605523395936104
27700.0,4.604976085528658
27800.0,4.605440958160778
27900.0,4.605242042438098
28e3,4.605139539651501
28100.0,4.605080828677888
28200.0,4.605204621100421
28300.0,4.6054804218558045
28400.0,4.605092452368679
28500.0,4.6052808271037
28600.0,4.605153981056548
28700.0,4.605294366428951
28800.0,4.605325429559444
28900.0,4.6052287291451375
29e3,4.605316112908491
29100.0,4.605255709832745
29200.0,4.605138150310618
29300.0,4.605341390534344
29400.0,4.605153397794987
29500.0,4.605269298776812
29600.0,4.60513821462463
29700.0,4.605225514495409
29800.0,4.605239166841504
29900.0,4.6050957032071835
3e4,4.605295265942802
30100.0,4.605457155576629
30200.0,4.605135134616844
30300.0,4.6049542971307
30400.0,4.604972705471945
30500.0,4.605068978266752
30600.0,4.605496988026704
30700.0,4.605212099802589
30800.0,4.605304025025338
30900.0,4.605365587923609
31e3,4.605245255206171
31100.0,4.605520060090191
31200.0,4.605181220868642
31300.0,4.605197292543557
31400.0,4.605429289871892
31500.0,4.605359231092192
31600.0,4.605188274601383
31700.0,4.605311587347836
31800.0,4.605197450354716
31900.0,4.605404290789553
32e3,4.605140295429162
32100.0,4.605167281790335
32200.0,4.605143602387209
32300.0,4.605340215946723
32400.0,4.605241588352634
32500.0,4.6052206972124425
32600.0,4.605109215309995
32700.0,4.605137619063397
32800.0,4.605027533808185
32900.0,4.605247692577594
33e3,4.605625014791916
33100.0,4.605180374905906
33200.0,4.605298450882857
33300.0,4.60512714839567
33400.0,4.605224575439275
33500.0,4.605228808888301
33600.0,4.605173064090378
33700.0,4.605005465429232
33800.0,4.605477639649339
33900.0,4.605092881353838
34e3,4.6051534914632875
34100.0,4.605641273577007
34200.0,4.60515776364424
34300.0,4.605173003517126
34400.0,4.60519624602129
34500.0,4.6052168912259495
34600.0,4.605191659580293
34700.0,4.605303996392438
34800.0,4.605283341320897
34900.0,4.605356678322618
35e3,4.605124154963333
35100.0,4.605188896768864
35200.0,4.605235784686255
35300.0,4.604995039099679
35400.0,4.605153574569991
35500.0,4.605258440412719
35600.0,4.60522714107273
35700.0,4.60516080583307
35800.0,4.6053048658790825
35900.0,4.605321906521994
36e3,4.604984861891718
36100.0,4.605357224775937
36200.0,4.605331307865361
36300.0,4.60523520779322
36400.0,4.605307222756087
36500.0,4.6052252781756735
36600.0,4.605157665557552
36700.0,4.605108499814042
36800.0,4.605384866089145
36900.0,4.6052641232975144
37e3,4.6050851287535455
37100.0,4.605234068716555
37200.0,4.605121013068895
37300.0,4.605426646448972
37400.0,4.605141269856239
37500.0,4.60523944313926
37600.0,4.60527923713309
37700.0,4.605114154265058
37800.0,4.605307292859579
37900.0,4.604884886825136
38e3,4.605455102977414
38100.0,4.605223329984178
38200.0,4.6052601480014825
38300.0,4.605186806383982
38400.0,4.605198587423345
38500.0,4.605183391470999
38600.0,4.605344999113213
38700.0,4.605323392008767
38800.0,4.605145361031164
38900.0,4.605194022026027
39e3,4.605197232196322
39100.0,4.604969086404326
39200.0,4.6049467890983236
39300.0,4.605243032905694
39400.0,4.605066082224081
39500.0,4.605298902753166
39600.0,4.605264882965107
39700.0,4.605085269384421
39800.0,4.605303561027848
39900.0,4.605465253699421
4e4,4.605221291522443
40100.0,4.605215693758306
40200.0,4.6052817656993925
40300.0,4.605390814108711
40400.0,4.605306097700776
40500.0,4.605310808004736
40600.0,4.605328820177957
40700.0,4.605080760604243
40800.0,4.605027444670898
40900.0,4.605238790085991
41e3,4.605449233120301
41100.0,4.605249745724015
41200.0,4.605366549324819
41300.0,4.605255378103856
41400.0,4.6049978561724405
41500.0,4.605193500048475
41600.0,4.605153418114791
41700.0,4.604844839171704
41800.0,4.605115989986208
41900.0,4.605372665835807
42e3,4.605063617619194
42100.0,4.605116877718023
42200.0,4.605512301120064
42300.0,4.605296025810418
42400.0,4.605365380539289
42500.0,4.605109251652633
42600.0,4.605096453136209
42700.0,4.6051842668897685
42800.0,4.605000752220738
42900.0,4.605132276441223
43e3,4.60530947523746
43100.0,4.605129271949346
43200.0,4.605400158630553
43300.0,4.605404883976603
43400.0,4.605077618700622
43500.0,4.6053797729493
43600.0,4.605480081990091
43700.0,4.605327243132722
43800.0,4.605261761216126
43900.0,4.605034719844735
44e3,4.604976672955879
44100.0,4.60523298401653
44200.0,4.605277722751029
44300.0,4.605085193229865
44400.0,4.6052373657753325
44500.0,4.605204435241786
44600.0,4.6050866417045055
44700.0,4.605247248946516
44800.0,4.605208330220779
44900.0,4.60516594393612
45e3,4.605241417697235
45100.0,4.605241325728006
45200.0,4.605168954006746
45300.0,4.605216970208992
45400.0,4.6051774119578885
45500.0,4.605077241898627
45600.0,4.605085093111033
45700.0,4.605184567899816
45800.0,4.605260579164859
45900.0,4.605124247164796
46e3,4.60511025230782
46100.0,4.6051506898253995
46200.0,4.6051719350654805
46300.0,4.605390168454096
46400.0,4.605129731623161
46500.0,4.605381565090608
46600.0,4.60536388969828
46700.0,4.605180418134539
46800.0,4.605169623418806
46900.0,4.605311924560598
47e3,4.605374566608293
47100.0,4.605206246807216
47200.0,4.605333843192544
47300.0,4.605127911644608
47400.0,4.60507333759686
47500.0,4.605262195435132
47600.0,4.605108408869976
47700.0,4.605433359650077
47800.0,4.6051952168796335
47900.0,4.605191795427694
48e3,4.6051925587774685
48100.0,4.605439904598553
48200.0,4.605217444550137
48300.0,4.605444242508232
48400.0,4.605408401563293
48500.0,4.605347037687078
48600.0,4.605214840787888
48700.0,4.605225511119471
48800.0,4.605336998058323
48900.0,4.60522350095367
49e3,4.605042569094707
49100.0,4.605169284125453
49200.0,4.605079129858577
49300.0,4.605181706913866
49400.0,4.605069157880034
49500.0,4.605314435387699
49600.0,4.605265446189156
49700.0,4.605248351729113
49800.0,4.6051160899996
49900.0,4.605169326734684
5e4,4.605103847889558
