n,Ent
100.0,4.634935671634962
200.0,4.621169946359267
300.0,4.6151207523789175
400.0,4.612508121333033
500.0,4.6110086834934005
600.0,4.611447304630967
700.0,4.608637030180158
800.0,4.607749305173618
900.0,4.608162920224481
1e3,4.608078000204623
1100.0,4.6071450111867085
1200.0,4.607149221677735
1300.0,4.60622454008532
1400.0,4.607915200188943
1500.0,4.607087126612979
1600.0,4.606425341654892
1700.0,4.606958139178385
1800.0,4.60735622144712
1900.0,4.607040734923471
2e3,4.606895295419868
2100.0,4.606514921637118
2200.0,4.606544740684399
2300.0,4.606002740855937
2400.0,4.606168168839616
2500.0,4.605901069086847
2600.0,4.607449373686795
2700.0,4.6060311046100955
2800.0,4.60637066636099
2900.0,4.605858901984548
3e3,4.605894018553746
3100.0,4.60630466538702
3200.0,4.606217276961662
3300.0,4.606465363930841
3400.0,4.606467699968908
3500.0,4.606852388927648
3600.0,4.605839921480401
3700.0,4.605848187152123
3800.0,4.60586676851792
3900.0,4.606306493422281
4e3,4.606053469627563
4100.0,4.6060619161256255
4200.0,4.605835319941595
4300.0,4.605936185451228
4400.0,4.605875609493199
4500.0,4.605079045738724
4600.0,4.6053709546731
4700.0,4.606422022795057
4800.0,4.605831393811249
4900.0,4.605979488659508
5e3,4.605471369556461
5100.0,4.605495301797011
5200.0,4.605738464156843
5300.0,4.605913237431814
5400.0,4.605465915366864
5500.0,4.605409444691781
5600.0,4.605308011224307
5700.0,4.605785317136977
5800.0,4.605542184033136
5900.0,4.605850687751777
6e3,4.6057467950147295
6100.0,4.605408500772431
6200.0,4.605858133745645
6300.0,4.605497977547839
6400.0,4.605665275105274
6500.0,4.6057567106162765
6600.0,4.6053240563325355
6700.0,4.6053306419621345
6800.0,4.606012316240839
6900.0,4.605179193592561
7e3,4.605686509210717
7100.0,4.605574535845776
7200.0,4.605257983035085
7300.0,4.605613638232792
7400.0,4.6058310770597135
7500.0,4.605409070519045
7600.0,4.6053814704763205
7700.0,4.6054467449378995
7800.0,4.605814858007448
7900.0,4.605287653015728
8e3,4.605513496301481
8100.0,4.605747804927818
8200.0,4.605463798759124
8300.0,4.605325463635239
8400.0,4.605131616347277
8500.0,4.605674102160668
8600.0,4.605284806127335
8700.0,4.605695531232157
8800.0,4.6054622572162
8900.0,4.605291194475378
9e3,4.6060824783213015
9100.0,4.605031217970533
9200.0,4.6058570124558065
9300.0,4.605462695838827
9400.0,4.605424380934461
9500.0,4.605353938663221
9600.0,4.605335598419912
9700.0,4.605694485151781
9800.0,4.605512488497041
