n,Ent
100.0,4.643317528593096
200.0,4.625063339987781
300.0,4.618259901271892
400.0,4.615681840137824
500.0,4.612355812742795
600.0,4.611759612991546
700.0,4.6105299290270425
800.0,4.610138868287996
900.0,4.6102658567122266
1e3,4.608164719213315
1100.0,4.609590304325813
1200.0,4.607748087185681
1300.0,4.607237728951509
1400.0,4.60776934396487
1500.0,4.606923431724752
1600.0,4.607719934166492
1700.0,4.607625336175827
1800.0,4.605757787017728
1900.0,4.606930140361586
2e3,4.608170269512475
2100.0,4.607014869289237
2200.0,4.606897681276499
2300.0,4.606797381371591
2400.0,4.606743832720409
2500.0,4.606365262803922
2600.0,4.606703761363299
2700.0,4.60707961686602
2800.0,4.606445805866236
2900.0,4.606648270699185
3e3,4.606573516266423
3100.0,4.60644097965748
3200.0,4.606430713400506
3300.0,4.606426995141312
3400.0,4.606451566084561
3500.0,4.606360958135611
3600.0,4.606684747097197
3700.0,4.606122299371514
3800.0,4.60662958694198
3900.0,4.606643028293339
4e3,4.606103905953422
4100.0,4.605957241186519
4200.0,4.60629967554281
4300.0,4.6064451358728435
4400.0,4.606236230606289
4500.0,4.605818471235978
4600.0,4.606178718339412
4700.0,4.606263032201295
4800.0,4.606454247094862
4900.0,4.605963655470191
5e3,4.606017745519605
5100.0,4.606054466049803
5200.0,4.605657109157096
5300.0,4.60530202455052
5400.0,4.606170187825806
5500.0,4.606059648235283
5600.0,4.606373616314143
5700.0,4.6059053263050505
5800.0,4.605748451053072
5900.0,4.605672858292201
6e3,4.606064787578163
6100.0,4.605416747790775
6200.0,4.605790617485769
6300.0,4.605640888656934
6400.0,4.606004859874088
6500.0,4.605838568376703
6600.0,4.605680076490465
6700.0,4.605585133791861
6800.0,4.605669693838546
6900.0,4.605477618755959
7e3,4.605756288410921
7100.0,4.6055128843805
7200.0,4.605727565839359
7300.0,4.6055843513243975
7400.0,4.605793728531773
7500.0,4.605706595298386
7600.0,4.605647945027999
7700.0,4.605480756580436
7800.0,4.605806514327605
7900.0,4.605881027955087
8e3,4.605460767454135
8100.0,4.605729052899562
8200.0,4.6056285838890645
8300.0,4.605642117461573
8400.0,4.6057015167492414
8500.0,4.605520956130326
8600.0,4.605738234333157
8700.0,4.605664129404317
8800.0,4.605583803686678
8900.0,4.605665945912138
9e3,4.605412715102977
9100.0,4.605015475745666
9200.0,4.605514880936037
9300.0,4.6057293922952445
9400.0,4.605264736351267
9500.0,4.605427617970887
9600.0,4.605373941755268
9700.0,4.60542873323449
9800.0,4.605516413102994
9900.0,4.605402235444354
1e4,4.60551665602276
10100.0,4.605512445834086
10200.0,4.60556969880756
10300.0,4.605458728049028
10400.0,4.605684264547913
10500.0,4.605625536749922
10600.0,4.605395343960109
10700.0,4.605901852107261
10800.0,4.605600392738611
10900.0,4.605583766018466
11e3,4.6055967211668305
11100.0,4.605544702150913
11200.0,4.6054043797124375
11300.0,4.60547406271057
11400.0,4.60531174734789
11500.0,4.605504462923989
11600.0,4.60519739467328
11700.0,4.605486516968897
11800.0,4.605539451585375
11900.0,4.605631793341633
12e3,4.605252843004078
12100.0,4.605370570379722
12200.0,4.605372275726288
12300.0,4.605547119565312
12400.0,4.605272120116299
12500.0,4.605471475328919
12600.0,4.605610362745476
12700.0,4.605697032026535
12800.0,4.605269090771884
12900.0,4.605318657380588
13e3,4.605206026540211
13100.0,4.605216661718194
13200.0,4.605343862109232
13300.0,4.605363745032805
13400.0,4.605586577793332
13500.0,4.6055209592068325
13600.0,4.605430780296628
13700.0,4.605519086314835
13800.0,4.605658234371373
13900.0,4.605494499576038
14e3,4.605277860801871
14100.0,4.605631371763582
14200.0,4.605432890310578
14300.0,4.60537984426924
14400.0,4.605303867229602
14500.0,4.605381204115442
14600.0,4.60520848788144
14700.0,4.605555881722542
14800.0,4.605361962429512
14900.0,4.6056548367589984
15e3,4.605447143218664
15100.0,4.6056097535699765
15200.0,4.605385649958917
15300.0,4.605358616536436
15400.0,4.605385296802777
15500.0,4.605448750838973
15600.0,4.605501036844539
15700.0,4.60551354589564
15800.0,4.605448612811875
15900.0,4.605389509458937
16e3,4.605340447544428
16100.0,4.605524847906897
16200.0,4.605211895413916
16300.0,4.605480570022419
16400.0,4.605097723258152
16500.0,4.605380308745336
16600.0,4.605240032284761
16700.0,4.605275796311688
16800.0,4.605397341624699
16900.0,4.605335224533954
17e3,4.605638343411188
17100.0,4.6052786104177015
17200.0,4.605373176878711
17300.0,4.605117170873436
17400.0,4.605445557607534
17500.0,4.6055855739476295
17600.0,4.605289397585803
17700.0,4.605475076988042
17800.0,4.60544061780784
17900.0,4.605345737066525
18e3,4.605319832392247
18100.0,4.605341193733806
18200.0,4.605485185859548
18300.0,4.605585679242533
18400.0,4.605342251131262
18500.0,4.605405300850156
18600.0,4.605499382226051
18700.0,4.605223127032874
18800.0,4.605398129381979
18900.0,4.60549547994489
19e3,4.605441172839544
19100.0,4.6054435635444895
19200.0,4.605361804522711
19300.0,4.605058143629907
19400.0,4.605162892155311
19500.0,4.605345253669857
19600.0,4.605317759338741
19700.0,4.605574951689457
19800.0,4.605358375140507
19900.0,4.6053034383463585
2e4,4.605030581856019
20100.0,4.605115542312637
20200.0,4.605461875050553
20300.0,4.605346085716278
20400.0,4.605403389334125
20500.0,4.605301908718738
20600.0,4.605343116017131
20700.0,4.605329357422135
20800.0,4.605323253968032
20900.0,4.605193410652062
21e3,4.605240237867905
21100.0,4.605077576332892
21200.0,4.605475165766614
21300.0,4.605354003605813
21400.0,4.6051320220474645
21500.0,4.6055342416022125
21600.0,4.6052167572942615
21700.0,4.605274924699768
21800.0,4.605253763648926
21900.0,4.6054673522248235
22e3,4.605334593155013
22100.0,4.6052894728372795
22200.0,4.60530401963781
22300.0,4.605517287288972
22400.0,4.605346596676513
22500.0,4.605512960516389
22600.0,4.605332824062185
22700.0,4.605368187511973
22800.0,4.605463896094057
22900.0,4.605365900399724
23e3,4.60525120333892
23100.0,4.605376566755412
23200.0,4.605323280336346
23300.0,4.605374051233098
23400.0,4.605366505141913
23500.0,4.605301965464594
23600.0,4.605477285100324
23700.0,4.605211086861803
23800.0,4.605626681101925
23900.0,4.6053408399306655
24e3,4.605021659485147
24100.0,4.605442530522481
24200.0,4.605473160985837
24300.0,4.605313427659502
24400.0,4.605425435702981
24500.0,4.60538974396751
24600.0,4.605297219194295
24700.0,4.605230163491152
24800.0,4.605403499972135
24900.0,4.605322464286077
25e3,4.605339526212384
25100.0,4.605299729812258
25200.0,4.605298986184287
25300.0,4.6054158612059775
25400.0,4.605322657981726
25500.0,4.605240954253427
25600.0,4.605152424815703
25700.0,4.60537058534887
25800.0,4.605089786476631
25900.0,4.605426466783972
26e3,4.605268300544582
26100.0,4.605516070452131
26200.0,4.60555605122629
26300.0,4.605387860731917
26400.0,4.605263047955086
26500.0,4.6053327857829
26600.0,4.605473137126659
26700.0,4.605440621981436
26800.0,4.605281441923806
26900.0,4.605279936506733
27e3,4.605246966571245
27100.0,4.605178281785976
27200.0,4.6052691715634815
27300.0,4.605299606271886
27400.0,4.605490404341149
27500.0,4.605159475189825
27600.0,4.605266085204846
27700.0,4.60543631408952
27800.0,4.6052249794204805
27900.0,4.605208243521047
28e3,4.60541010201426
28100.0,4.6053861264357
28200.0,4.605285980581149
28300.0,4.605348263117954
28400.0,4.605178604644729
28500.0,4.605384264366689
28600.0,4.605288442248488
28700.0,4.605192437888602
28800.0,4.605469657338916
28900.0,4.605215000018021
29e3,4.60546690320638
29100.0,4.605186615669351
29200.0,4.60540239286312
29300.0,4.605156532189759
29400.0,4.605386378041351
29500.0,4.605318277159123
29600.0,4.605337579587411
29700.0,4.605108392897568
29800.0,4.605323492348511
29900.0,4.605408080138546
3e4,4.605328967681587
30100.0,4.605149311081027
30200.0,4.6051869290382514
30300.0,4.605268147359202
30400.0,4.6053210419878825
30500.0,4.605230692711245
30600.0,4.605398863607303
30700.0,4.605436780698853
30800.0,4.6053798529372045
30900.0,4.605263397686182
31e3,4.6052114845288505
31100.0,4.6054554159014405
31200.0,4.605249581465163
31300.0,4.605443820346968
31400.0,4.605263090038921
31500.0,4.605390674173347
31600.0,4.605347544718678
31700.0,4.605193767920995
31800.0,4.6052581486607735
31900.0,4.605361770338395
32e3,4.605414982964182
32100.0,4.605228630216658
32200.0,4.605248228181874
32300.0,4.6052417378803305
32400.0,4.6051669889081746
32500.0,4.605370829987879
32600.0,4.605441278180462
32700.0,4.605270281742238
32800.0,4.605386420257498
32900.0,4.605373467389149
33e3,4.605385851612762
33100.0,4.605366382940556
33200.0,4.605391080598101
33300.0,4.605359904337767
33400.0,4.604993357696864
33500.0,4.605285080599363
33600.0,4.605231390623264
33700.0,4.605291078730525
33800.0,4.6054932239546895
33900.0,4.605179205805407
34e3,4.60533305169776
34100.0,4.605376955807071
34200.0,4.605278149026903
34300.0,4.605255654500887
34400.0,4.605142732241321
34500.0,4.605305213015096
34600.0,4.60530286415371
34700.0,4.605186826216281
34800.0,4.605140933662143
34900.0,4.605274877280995
35e3,4.605260671317851
35100.0,4.605348628566138
35200.0,4.6052730068576215
35300.0,4.60519988349187
35400.0,4.605065976245365
35500.0,4.605340944858269
35600.0,4.605247294952316
35700.0,4.605166720117112
35800.0,4.60519976820355
35900.0,4.60532355229597
36e3,4.605342928134977
36100.0,4.6051001161621885
36200.0,4.6052338035229585
36300.0,4.605354761405745
36400.0,4.6052235469116045
36500.0,4.6054205597852524
36600.0,4.605383202938597
36700.0,4.6053012281536025
36800.0,4.605352574758718
36900.0,4.60510701998382
37e3,4.605341083346977
37100.0,4.605183781957794
37200.0,4.605158194739514
37300.0,4.605238617986793
37400.0,4.605027143918404
37500.0,4.605241501435005
37600.0,4.605299203054224
37700.0,4.605279416927224
37800.0,4.605132884498623
37900.0,4.605402389090586
38e3,4.605197670990792
38100.0,4.60509154736566
38200.0,4.605208536340247
38300.0,4.605260303915323
38400.0,4.605150187069286
38500.0,4.605417811629247
38600.0,4.6053065075619495
38700.0,4.605278673726903
38800.0,4.605294290402762
38900.0,4.605228717770807
39e3,4.605142797679394
39100.0,4.605302736592046
39200.0,4.605437165431214
39300.0,4.605186074599565
39400.0,4.605243141835083
39500.0,4.6052810383291884
39600.0,4.605254116482993
39700.0,4.605046315931533
39800.0,4.605079616346863
39900.0,4.6051624030997225
4e4,4.605343336683198
40100.0,4.60534879081994
40200.0,4.605286429300718
40300.0,4.605283659550166
40400.0,4.605252003544767
40500.0,4.605284144782247
40600.0,4.605182960341741
40700.0,4.6053631767645715
40800.0,4.6052103552553385
40900.0,4.605458188548474
41e3,4.605228850496641
41100.0,4.605220247852768
41200.0,4.605151174793376
41300.0,4.605339504456257
41400.0,4.605381324310816
41500.0,4.605197280355036
41600.0,4.605201874781786
41700.0,4.605438658645833
41800.0,4.605322982295883
41900.0,4.605269639834332
42e3,4.605229973140365
42100.0,4.60539953610789
42200.0,4.605221833933776
42300.0,4.605153635784272
42400.0,4.605284535976035
42500.0,4.605273292245133
42600.0,4.605385194395196
42700.0,4.60530632408732
42800.0,4.605341237211005
42900.0,4.605232116383197
43e3,4.605364877170773
43100.0,4.605457260256672
43200.0,4.605256016795473
43300.0,4.605288535834923
43400.0,4.605057673644606
43500.0,4.605147929900457
43600.0,4.605289107849859
43700.0,4.605113109898991
43800.0,4.605197625580758
43900.0,4.605182349848803
44e3,4.6051031429617595
44100.0,4.605291923165607
44200.0,4.605146851758851
44300.0,4.6052211158717045
44400.0,4.605288820970578
44500.0,4.605143013835911
44600.0,4.605298073077389
44700.0,4.6050957913505615
44800.0,4.605207231563131
44900.0,4.605238801231659
45e3,4.6053532093810565
45100.0,4.6053100183643885
45200.0,4.605437117493791
45300.0,4.605264323243173
45400.0,4.605281276991245
45500.0,4.605162234929014
45600.0,4.605304861101178
45700.0,4.605182268127112
45800.0,4.6051334769705345
45900.0,4.6053228992068584
46e3,4.6052711474272545
46100.0,4.605223847667914
46200.0,4.605308269284881
46300.0,4.60543634917921
46400.0,4.6052911288797125
46500.0,4.605217618520798
46600.0,4.6052679079109256
46700.0,4.605134290139991
46800.0,4.605171279266401
46900.0,4.605206427828866
47e3,4.605178419895985
47100.0,4.605244779258321
47200.0,4.6052892899133395
47300.0,4.605368532996193
47400.0,4.605181062106634
47500.0,4.605157601435775
47600.0,4.605500797194979
47700.0,4.605199070400246
47800.0,4.605257892251378
47900.0,4.605183744514526
48e3,4.605281231496605
48100.0,4.605273771795115
48200.0,4.605156272536725
48300.0,4.605146482532922
48400.0,4.605332540683623
48500.0,4.605199482507828
48600.0,4.605039099215144
48700.0,4.605318059124083
48800.0,4.6052843631284075
48900.0,4.605227010260292
49e3,4.605235137255055
49100.0,4.605247797071364
49200.0,4.605242780077544
49300.0,4.605243982785781
49400.0,4.605328758299811
49500.0,4.6052065291369955
49600.0,4.605165536001163
49700.0,4.605181872544058
49800.0,4.605193881864184
49900.0,4.6052100958889435
5e4,4.605211845217691
